13,colleen was captured by emil vachon however who turned her into a heroin addict,"('nn', 'a - d i k t', [1, 0])", 0 @ - 1 d i k t ,13,addict,Morphosyntactic
14,clarence mumford is a robitussin addict living with his parents,"('nn', 'a - d i k t', [1, 0])", 0 @ - 1 d i k t ,5,addict,Morphosyntactic
15,in the first three months of the year the number of tornadoes and tornado outbreaks were low to moderate,"('jj', 'm o - d @ - r @ t', [1, 0, 0])", 1 m o - 0 d @ - 0 r ei t ,18,moderate,Lexical/Morphosyntactic
16,duncan corals also require a low to moderate current to bring them food such as phytoplankton or zooplankton naturally,"('jj', 'm o - d @ - r @ t', [1, 0, 0])", 1 m o - 0 d @ - 0 r ei t ,7,moderate,Lexical/Morphosyntactic
17,potvin was known for being intelligent articulate and outspoken off the ice,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
18,sarah palin is secretly an extremely intelligent poised and articulate englishwoman,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,9,articulate,Morphosyntactic
19,his articulate speeches throughout new england earned morel an audience with president theodore roosevelt,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
20,students begin writing short stories in kindergarten and by third grade are usually articulate and familiar with writing,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,13,articulate,Morphosyntactic
21,the first semester curriculum is articulate and provides an understanding of the major management sciences subjects,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,5,articulate,Morphosyntactic
23,it was legally more articulate as compared to its predecessor,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,4,articulate,Morphosyntactic
24,the always articulate katie from brisbane went for a cheaper option and whipped up some steak fajitas,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
25,he was articulate in several fields of the arts and a very impressive scientist,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
26,one historian of modern germany described him as the most articulate anti nazi in the catholic hierarchy,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,10,articulate,Morphosyntactic
27,eliot was an articulate opponent of american imperialism although he was opposed to the education of women,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
28,one early and articulate critic was then twenty three year old damon knight,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
29,very articulate in framing his sentences and choosing his words vaidyaji is also officially the manager of the local college,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
30,his translations from latin are still articulate examples of a good understanding of the language,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
31,he's incredibly well educated and very articulate,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
32,darl is the most articulate character in the book he narrates nineteen of the fifty nine chapters,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,4,articulate,Morphosyntactic
33,rather pinhead was depicted as quiet yet articulate and intelligent drawing influence from classical cinematic depictions of count dracula,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,7,articulate,Morphosyntactic
34,the district has a stimulating and challenging atmosphere with a capable articulate and professional staff,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,11,articulate,Morphosyntactic
35,his finished drawing and paintings are highly articulate and precise in the way he renders forms,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,7,articulate,Morphosyntactic
37,an articulate speaker hansen's message reached audiences throughout the united states and around the world,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
38,he is known for his very clear accessible voice enthusiastic delivery and articulate use of the english language,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,12,articulate,Morphosyntactic
39,the human figure appears flexible and articulate,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
40,suddarth was articulate in arabic french and spanish,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
41,as a child he stammered but possessed early on a high degree of articulate intelligence,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,13,articulate,Morphosyntactic
42,articulate brachiopods are those with hard articulated shells hence the term with a simple set of opening and closing muscles,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])",0 aa - 1 t i - 0 k y uw - 0 l ei t ,0,articulate,Morphosyntactic
43,he is perfectly articulate in both french and english,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
44,frank keating wrote of his articulate leisurely confiding countryman's burr,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,5,articulate,Morphosyntactic
45,the literate and articulate response of those inhabitants who wished to remain is well documented,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,3,articulate,Morphosyntactic
46,meetings were first held in bolton and later manchester where the articulate preacher jane wardley urged her followers to repent,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,11,articulate,Morphosyntactic
47,bostic was always well dressed and articulate during interviews,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
48,an articulate politician upendra enjoyed cordial relations with many senior political leaders cutting across party lines at the national level,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,1,articulate,Morphosyntactic
50,unlike the comics he is an articulate speaker,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,6,articulate,Morphosyntactic
51,athyris is the type genus for the athyrididae which belongs to the articulate order athyridida,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,12,articulate,Morphosyntactic
52,the same ten digits are used to record all articulate sounds uttered by homo sapiens,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,9,articulate,Morphosyntactic
53,the mausoleum of colon published in the diary the future in seville eighteen ninety eight it journalistic articulate,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,17,articulate,Morphosyntactic
54,the youthful rossetti is described as self possessed articulate passionate and charismatic but also ardent poetic and feckless,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,8,articulate,Morphosyntactic
55,he was a distinguished naval officer a brilliant engineer an industrial giant and articulate national spokesman,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,13,articulate,Morphosyntactic
56,while highly articulate both men challenge the other's story almost as if attempting to expose lies and half truths,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,2,articulate,Morphosyntactic
57,meristella is placed in the family meristellidae of the articulate brachiopod order athyridida,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,9,articulate,Morphosyntactic
58,ed japhet is sixteen years old and he is a bright articulate boy,"('jj', 'aa - t i - k y uw - l @ t', [0, 1, 0, 0])", 0 aa - 1 t i - 0 k y uw - 0 l ei t ,11,articulate,Morphosyntactic
59,they compress gas by utilizing a piston pushed by a crank shaft,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,1,compress,Lexical
60,winrar is a powerful windows tool to compress and decompress zip rar and many other formats knowledge base,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,7,compress,Lexical
61,simply compress the take up springs and your problem goes away,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,1,compress,Lexical
62,high pressure is used to deform the fitting and compress the sealant against the inner tubing creating a leakproof seal,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,9,compress,Lexical
63,it can compress delete encrypt and edit files,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,2,compress,Lexical
64,the gravity compress the air in the pneumatic cylinder,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,2,compress,Lexical
65,he can stretch deform expand compress and flatten all or part of his body at will,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,5,compress,Lexical
66,knocking makes the fibres of the willow blade compress together which helps the bat bear the impact of the ball,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,8,compress,Lexical
67,elastomeric bearing pads compress on vertical load and accommodate horizontal rotation and provide lateral shear movement,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,3,compress,Lexical
68,the genus name synthliboramphus is from ancient greek sunthlibo to compress and rhamphos bill and antiquus is latin for ancient,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,10,compress,Lexical
69,its memory capability helps compress the joint into its proper shape encouraging rapid fusion,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,4,compress,Lexical
70,in the acoustic wave parcels of gas adiabatically compress and expand,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,8,compress,Lexical
71,it should be noted though that the spherical lens cannot compress the laser sheet into an actual two dimensional plane,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,10,compress,Lexical
72,the larger bombs used more explosives to super compress the fissionables increasing efficiency,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,8,compress,Lexical
73,the first warez group to bring winplay three to attention of a wider audience was compress da audio,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,15,compress,Lexical
74,once fuel and air enter the engine the rotation of the disk creates shockwaves that compress the mixture,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,15,compress,Lexical
75,geometric hashing is also used in telecommunications usually under the name vector quantization to encode and compress multi dimensional signals,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,16,compress,Lexical
77,steel does not compress much but its elasticity is very efficient which means it does not cause much waste heat,"('vb', 'k @ m - p r e s', [0, 1])", 1 k o m - 0 p r e s ,3,compress,Lexical
78,early on xumu had assigned the tribe's expert nixi xuma waki maker of the vine extract to instruct him how,"('nn', 'e k - s t r a k t', [1, 0])", 0 i k - 1 s t r a k t ,15,extract,Morphosyntactic
79,some aromatized wines contain honey or egg yolk extract,"('nn', 'e k - s t r a k t', [1, 0])", 0 i k - 1 s t r a k t ,8,extract,Morphosyntactic
80,the broth version of yepd typically contains one percent yeast extract two percent peptone two percent glucose dextrose and the rest is distilled water,"('nn', 'e k - s t r a k t', [1, 0])", 0 i k - 1 s t r a k t ,10,extract,Morphosyntactic
81,burdock root oil extract also called bur oil is used in europe as a scalp treatment,"('nn', 'e k - s t r a k t', [1, 0])", 0 i k - 1 s t r a k t ,3,extract,Morphosyntactic
82,hans schinz was the first scientist to document the process by which the bushmen extract and use the poison,"('nn', 'e k - s t r a k t', [1, 0])", 0 i k - 1 s t r a k t ,14,extract,Morphosyntactic
83,liddell hart centre for military archivesthe london gazette supplement no,"('nn', 's uh - p l i - m @ n t', [1, 0, 0])", 1 s uh - 0 p l i - 0 m e n t ,8,supplement,Lexical/Morphosyntactic
87,killed in a swank galveston beach house the pair are discovered in a grotesque intimate pose,"('jj', 'i n - t i - m @ t', [1, 0, 0])", 1 i n - 0 t i - 0 m ei t ,14,intimate,Lexical
88,at first he moves away but then surrenders to his feelings and they share a passionate and intimate kiss,"('jj', 'i n - t i - m @ t', [1, 0, 0])", 1 i n - 0 t i - 0 m ei t ,17,intimate,Lexical
89,gynaecological examination is quite intimate more so than a routine physical exam,"('jj', 'i n - t i - m @ t', [1, 0, 0])", 1 i n - 0 t i - 0 m ei t ,4,intimate,Lexical
90,resentment is most powerful when it is felt toward someone whom the individual is close to or intimate with,"('jj', 'i n - t i - m @ t', [1, 0, 0])", 1 i n - 0 t i - 0 m ei t ,17,intimate,Lexical
92,call the resulting minimalist mereological theory m if x is part of y we postulate that y encloses x c three,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,14,postulate,Morphosyntactic
94,the principle of occam's razor suggests that we postulate only those entities which are necessary to best explain our observations,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,8,postulate,Morphosyntactic
96,sociological theories postulate relationships between sociological concepts,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,2,postulate,Morphosyntactic
97,starting with the ten or eleven dimensional spacetime of string or m theory physicists postulate a shape for the extra dimensions,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,14,postulate,Morphosyntactic
98,they also postulate the existence of a quantity named entropy which can be defined for any system,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,2,postulate,Morphosyntactic
99,archaeologists postulate it could have been a crusader fortress,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,1,postulate,Morphosyntactic
100,the jain texts postulate four gatis that is states of existence or birth categories within which the soul transmigrates,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,3,postulate,Morphosyntactic
101,some embryologists postulate that the ostium secundum may be formed through programmed cell death,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,2,postulate,Morphosyntactic
102,they also postulate the existence of a poincaré invariant state called the vacuum and demand it is unique,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,2,postulate,Morphosyntactic
103,still others postulate that the number three is symbolic meant to indicate a magnified karmic result for one's actions,"('vb', 'p o s - ch uu - l ei t', [1, 0, 0])", 1 p o s - 0 ch uu - 0 l @ t ,2,postulate,Morphosyntactic
104,mercedes amber riley and sam chord overstreet separately recount their summer relationship to their friends singing summer nights,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,8,recount,Lexical
105,many veterans can recount a conversion day or c day,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,3,recount,Lexical
106,oral histories recount how various people used divine power to command the statues to walk,"('vb tell', 'r i - k ow n t', [0, 1])", 1 r ii - 0 k ow n t ,2,recount,Lexical
107,in many police stations he did in fact recount false assaults,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,8,recount,Lexical
108,about two years after the war aanenson met a new neighbor who started to recount the story,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,14,recount,Lexical
109,the events of the late afternoon and evening hours are difficult to recount,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,12,recount,Lexical
110,one of the two patients was too sick and the accuracy of her recount could not be verified,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,13,recount,Lexical
111,in eighteen fifty he published his first book the california sketches that recount his skeptical observations of the gold rush,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,12,recount,Lexical
112,ethnohistoric sources recount the process of prismatic blade production,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,2,recount,Lexical
113,tours of the prison show aspects of prison life and recount successful and attempted escapes,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,10,recount,Lexical
114,the later five books recount previously unrecorded adventures from her original three visits,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,4,recount,Lexical
115,participants within a study were able to recount previous luxury driving experiences due to its high involvement,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,7,recount,Lexical
116,history does not recount any incidents of cholera until the nineteenth century,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,3,recount,Lexical
117,it appears that sometimes one needs to wait until adulthood to be able to recount one's childhood dreams,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,14,recount,Lexical
118,in rupe's recount of this injury he believes it happened in nineteen eighty six but he is in error,"('vb tell', 'r i - k ow n t', [0, 1])", 1 r ii - 0 k ow n t ,2,recount,Lexical
119,it is also a recount of the author's personal journey from disliking spiders to being fascinated by them,"('vb tell', 'r i - k ow n t', [0, 1])", 1 r ii - 0 k ow n t ,4,recount,Lexical
120,chandu has to recount only losses in his life as aromal ensures his sister is not married to chandu,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,3,recount,Lexical
121,they frequently recount stories used in wayang,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,2,recount,Lexical
122,the lavender scare directed by josh howard was a documentary planned to recount the events of the lavender scare,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,12,recount,Lexical
123,there adams agreed to recount his story in exchange for finances and security to travel home to new york,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,4,recount,Lexical
124,in the morning eli asked samuel to honestly recount to him what he had been told by the lord,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,8,recount,Lexical
125,but doreen and rene survived to recount their adventures,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,6,recount,Lexical
126,pepper's ability to recount fascinating stories with simple melodies impressed him,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,3,recount,Lexical
127,interpretative kiosks recount the history and a photograph of what was on that particular site more than a century ago,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,2,recount,Lexical
128,many sources recount his virtuosity as a theorbo player,"('vb tell', 'r i - k ow n t', [0, 1])", 3 r ii - 1 k ow n t ,2,recount,Lexical
129,after originally believing joe had hearing problems their otolaryngologist refers joe to a specialist who diagnoses him with autism,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,15,diagnoses,Morphosyntactic
130,stan goes to the doctor who after examining him diagnoses him as a cynical asshole,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,9,diagnoses,Morphosyntactic
131,in the moral problem smith diagnoses a longstanding tension between the apparent objectivity and practicality of moral judgments,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,5,diagnoses,Morphosyntactic
132,doctor john seward diagnoses him as a zoophagous maniac or carnivorous madman,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,3,diagnoses,Morphosyntactic
133,cardiovascular technologists also known as a cardiovascular technician or vascular technologist is a health professional who diagnoses cardiovascular problems,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,16,diagnoses,Morphosyntactic
134,vinnie visits doctor james fraser michael piccirilli who diagnoses him with testicular cancer,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,8,diagnoses,Morphosyntactic
135,jenna can't sing well due to the yips that pete diagnoses her with as he too suffers from them,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,10,diagnoses,Morphosyntactic
136,at her father's tim matheson insistence she sees a physician who diagnoses her as anemic,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,11,diagnoses,Morphosyntactic
137,the doctor diagnoses him as physically and mentally disabled unable to walk or talk and having no capacity for thought,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,2,diagnoses,Morphosyntactic
138,house diagnoses flynn with tularemia from his rabbits,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,1,diagnoses,Morphosyntactic
139,she goes to see doctor young who diagnoses functional euphonia a speaking disorder caused by shocking news,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,7,diagnoses,Morphosyntactic
140,he diagnoses it as cosmic rust and uses some of the formula on megatron,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,1,diagnoses,Morphosyntactic
141,juliet diagnoses him with appendicitis and deems an appendectomy necessary,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,1,diagnoses,Morphosyntactic
142,the vehicle computer diagnoses the tram displays the speedometer gives access to the sander status and more,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,3,diagnoses,Morphosyntactic
143,the doctor diagnoses the young gangster with tuberculosis and convinces him to begin treatment and quit boozing and womanizing,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,2,diagnoses,Morphosyntactic
145,after the queen bee dies her successor diagnoses his condition as schizophrenia and arrests him,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,7,diagnoses,Morphosyntactic
146,this definitively diagnoses ad by identifying amyloid plaques and tau tangles and also notes other common comorbidities,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou - 0 s ii z ,2,diagnoses,Morphosyntactic
147,my problem was to abstract away the detail,"('vb remove', '@ b - s t r a k t', [0, 1])", 1 a b - 0 s t r a k t ,4,abstract,Morphosyntactic
148,the battle of fuente del rodeo was the first armed encounter against haiti in the dominican war of independence,"('nnp', 'r ou - d ei - ou', [0, 1, 0])", 1 r ou - 0 d iy - 0 ou ,5,rodeo,Lexical
149,arana later moved to the rancho arroyo del rodeo a few miles to the east,"('nnp', 'r ou - d ei - ou', [0, 1, 0])", 1 r ou - 0 d iy - 0 ou ,8,rodeo,Lexical
150,she reportedly left mateen and joined relatives in rodeo california by december twenty fifteen,"('nnp', 'r ou - d ei - ou', [0, 1, 0])", 1 r ou - 0 d iy - 0 ou ,8,rodeo,Lexical
152,the less bound a drug is the more efficiently it can traverse cell membranes or diffuse,"('vb', 'd i - f y uu z', [0, 1])", 0 d i - 1 f y uu s ,15,diffuse,Morphosyntactic
154,phosphorus also traps gold atoms which otherwise quickly diffuse through silicon and act as recombination centers,"('vb', 'd i - f y uu z', [0, 1])", 0 d i - 1 f y uu s ,8,diffuse,Morphosyntactic
155,during this time solutes such as interstitial particles diffuse around the dislocations further strengthening the obstacles held on the dislocations,"('vb', 'd i - f y uu z', [0, 1])", 0 d i - 1 f y uu s ,8,diffuse,Morphosyntactic
156,during the second most densification occurs the structure recrystallizes and particles diffuse into each other,"('vb', 'd i - f y uu z', [0, 1])", 0 d i - 1 f y uu s ,11,diffuse,Morphosyntactic
157,boron phosphorus silicon and carbon lower melting point and rapidly diffuse to base metals,"('vb', 'd i - f y uu z', [0, 1])", 0 d i - 1 f y uu s ,10,diffuse,Morphosyntactic
158,the sperm and ejaculatory fluids diffuse through the female's hemolymph,"('vb', 'd i - f y uu z', [0, 1])", 0 d i - 1 f y uu s ,5,diffuse,Morphosyntactic
