12,he had to import materials from dubuque and chicago to build it,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,3,import,Morphosyntactic
13,non ecrs processes typically import valid transactions only and generate an exception list of the invalid transactions,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,4,import,Morphosyntactic
14,despite its own production of natural gas ukraine still has to import about eighty percent of its natural gas needs,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,11,import,Morphosyntactic
15,the oac went on to import additional additional bulls and cows eventually began selling aberdeen angus cattle in eighteen eighty one,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,5,import,Morphosyntactic
16,still slovenia began to covertly import arms to replenish its armed forces,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,5,import,Morphosyntactic
17,queensland is the first australian state to sign contracts to import european pre fabricated houses made to queensland designs,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,10,import,Morphosyntactic
18,in two thousand six contact and genesis energy set up a joint venture project called gasbridge to import lng,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,17,import,Morphosyntactic
19,by nineteen seventy six within rules created by the electronic processing activities coordinating committee capre it became illegal to import pinball machines,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,19,import,Morphosyntactic
20,assembly plants closed after tariff protection was removed and distributors found it cheaper to import cars fully assembled,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,14,import,Morphosyntactic
21,belinda mulrooney a small time businesswoman arrived in dawson city that year intending to import goods and establish her own enterprises,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,14,import,Morphosyntactic
22,these connections have primarily been used to import and export electricity during emergencies,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,7,import,Morphosyntactic
23,the campus is part of qatar's massive venture to import elite higher education from the united states,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,9,import,Morphosyntactic
24,he managed to import directly from england an automatic flatbed printing press the latest type then available,"('vb', 'i m - p oo t', [0, 1])", 1 i m - 0 p oo t ,3,import,Morphosyntactic
25,ingham county was the first county to complete their recount,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,9,recount,Lexical
26,so far only in the gubernatorial elections of nineteen eighty and two thousand four has a recount taken place,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,16,recount,Lexical
27,in nineteen sixty five he initially appeared to have won but a recount showed that he had lost by twenty one votes,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,12,recount,Lexical
28,after a recount he won by eight votes,"('nn', 'r ii - k ow n t', [1, 0])", 3 r ii - 1 k ow n t ,2,recount,Lexical
29,after originally believing joe had hearing problems their otolaryngologist refers joe to a specialist who diagnoses him with autism,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,15,diagnoses,Morphosyntactic
30,in the moral problem smith diagnoses a longstanding tension between the apparent objectivity and practicality of moral judgments,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,5,diagnoses,Morphosyntactic
31,doctor john seward diagnoses him as a zoophagous maniac or carnivorous madman,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,3,diagnoses,Morphosyntactic
32,cardiovascular technologists also known as a cardiovascular technician or vascular technologist is a health professional who diagnoses cardiovascular problems,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,16,diagnoses,Morphosyntactic
33,vinnie visits doctor james fraser michael piccirilli who diagnoses him with testicular cancer,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,8,diagnoses,Morphosyntactic
34,jenna can't sing well due to the yips that pete diagnoses her with as he too suffers from them,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,10,diagnoses,Morphosyntactic
35,at her father's tim matheson insistence she sees a physician who diagnoses her as anemic,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,11,diagnoses,Morphosyntactic
36,the doctor diagnoses him as physically and mentally disabled unable to walk or talk and having no capacity for thought,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,2,diagnoses,Morphosyntactic
37,she goes to see doctor young who diagnoses functional euphonia a speaking disorder caused by shocking news,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,7,diagnoses,Morphosyntactic
38,juliet diagnoses him with appendicitis and deems an appendectomy necessary,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,1,diagnoses,Morphosyntactic
39,the vehicle computer diagnoses the tram displays the speedometer gives access to the sander status and more,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,3,diagnoses,Morphosyntactic
40,the doctor diagnoses the young gangster with tuberculosis and convinces him to begin treatment and quit boozing and womanizing,"('vbz', 'd ai @ g - n ou z - i z', [1, 0, 0])", 0 d ai @ g - 1 n ou z - 0 i z ,2,diagnoses,Morphosyntactic
41,as urban universities increase in size and complexity they hire a large staff of city residents,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,3,increase,Morphosyntactic
42,refining copper into brass would reduce imports of brass and increase income from exports,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,10,increase,Morphosyntactic
43,levels above or below this natural homeostasis of vitamin d increase mortality,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,10,increase,Morphosyntactic
44,increase employment share of muslims particularly where there is great deal of public dealing,"('vb', 'i n - k r ii s', [0, 1])",1 i n - 0 k r ii s ,0,increase,Morphosyntactic
45,in addition nodes can be easily removed and added to reduce production downtime increase network flexibility and decrease troubleshooting time,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,13,increase,Morphosyntactic
46,natural selection based on behaviors that increase hunting success and energetic efficiency would bear a positive influence on reproductive success,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,6,increase,Morphosyntactic
47,as power ratings increase transformers are often cooled by forced air cooling forced oil cooling water cooling or combinations of these,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,3,increase,Morphosyntactic
48,ciu supported changes to the catalan statute of autonomy to further increase catalonia's autonomy,"('vb', 'i n - k r ii s', [0, 1])", 1 i n - 0 k r ii s ,11,increase,Morphosyntactic
49,thus ibm programmers could read insert delete and move lines of code by physically manipulating the cards in the deck,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,5,insert,Morphosyntactic
50,if x intersects the interval of the right child of t then insert x in that child recursively,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,12,insert,Morphosyntactic
51,other common modes available in pc keyboards are insert and the other lock keys num lock and scroll lock,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,8,insert,Morphosyntactic
52,fabricate and insert dentures in the mouths of patients,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,2,insert,Morphosyntactic
53,almost eight months later came the new ep with a new added cover and insert art,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,14,insert,Morphosyntactic
54,drops function for insert slash picture slash from scanner or camera,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,3,insert,Morphosyntactic
55,most triggers are only activated by either insert or update statements,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,7,insert,Morphosyntactic
56,the cinderella lp insert lists the lyrics as follows sala gadoola menchicka boo la bibbidi bobbidi booput 'em together and what have you got,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,3,insert,Morphosyntactic
57,these lead weights were decorated with enameling insert coins or cut up ornamental metalwork,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,7,insert,Morphosyntactic
58,all drivers wear helmets and their cars contain either duct taped windows or a wire mesh insert,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,16,insert,Morphosyntactic
59,plastic spiral binding is a three step process punch insert crimp,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,9,insert,Morphosyntactic
60,the sedan was carpeted in the rear with a carpet insert also found in the front rubber mat,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,10,insert,Morphosyntactic
61,there may also be insert points for a certain bus or even the entire mix,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,4,insert,Morphosyntactic
63,technograph is available as a quarterly insert in the daily illini,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,6,insert,Morphosyntactic
64,the ductus seminalis insert from above a bit before the forward edge of the antrum,"('vb', 'i n - s @@r t', [0, 1])", 1 i n - 0 s @@r t ,3,insert,Morphosyntactic
65,it was also used as an insert theme on the twenty twelve fuji tv series iki mo dekinai natsu,"('nn', 'i n - s @@r t', [1, 0])", 0 i n - 1 s @@r t ,6,insert,Morphosyntactic
66,whichever way the branches of the bit incline the horse's mouth always goes to the contrary,"('vb', 'i n - k l ai n', [0, 1])", 1 i n - 0 k l ai n ,7,incline,Lexical
67,his women are slim and long limbed his men incline to plumpness and both enjoy tapering fingers and toes,"('vb', 'i n - k l ai n', [0, 1])", 1 i n - 0 k l ai n ,9,incline,Lexical
68,in two thousand six perfectmatch dot com was stung with controversy over complaints about poor service and failure to response to refund requests,"('nn', 'r ii - f uh n d', [1, 0])", 3 r ii - 1 f uh n d ,21,refund,Morphosyntactic
69,others have been reported to print fake receipts which they use to return stolen merchandise for a cash refund,"('nn', 'r ii - f uh n d', [1, 0])", 3 r ii - 1 f uh n d ,18,refund,Morphosyntactic
70,wishart returned to music in two thousand seven accepting an invite from don falcone of spirits burning,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,10,invite,Morphosyntactic
71,the game originally gave an automatic invite to a team from the now defunct southwest conference swc,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,6,invite,Morphosyntactic
72,no invite had been extended to either them or liverpool who had finished bottom of the first division,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,1,invite,Morphosyntactic
73,despite the success the rams didn't get a bowl invite that season,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,9,invite,Morphosyntactic
74,coulombe was also an invite to the training camp for canada's entry in the two thousand five world junior ice hockey championships,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,4,invite,Morphosyntactic
75,they also host an annual invite at the upper valley aquatic center in nearby white river junction vt,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,5,invite,Morphosyntactic
76,chambers did not impress the eagles personnel enough to receive an invite to the eagles mini camp,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,11,invite,Morphosyntactic
77,this victory earned scherr an invite to the twenty thirteen arnold strongman classic,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,5,invite,Morphosyntactic
78,on may ninth two thousand seven lansdale catholic administrators announced that they have accepted an invite to the philadelphia catholic league,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,15,invite,Morphosyntactic
79,this victory earned him his pro strongman card as well as an invite to the twenty eleven arnold strongman classic,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,12,invite,Morphosyntactic
80,aust wins invite to next year's asean summit,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,2,invite,Morphosyntactic
81,signed free agent if andy laroche to a minor league deal with an invite to big league camp,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,13,invite,Morphosyntactic
82,the group's board was invited to the invite only launch of the kits and logo to be used in mls,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,7,invite,Morphosyntactic
83,undrafted by a national hockey league nhl club tessier earned an invite to the montreal canadiens training camp in two thousand,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,11,invite,Morphosyntactic
84,the events are invite only and are designed to introduce alternative protein sources as well as celebrate native eating traditions,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,3,invite,Morphosyntactic
85,we had industry friends acquaintances and the odd free loader that we handed out an invite to on the road,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,15,invite,Morphosyntactic
86,due to limited availability the phone could initially only be purchased through an invite system,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,13,invite,Morphosyntactic
87,on november twenty sixth twenty eleven the louisiana tech bulldogs accepted an invite to represent the wac,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,12,invite,Morphosyntactic
88,the grubs receive the invite and trace it back to earth,"('nn', 'i n - v ai t', [1, 0])", 0 i n - 1 v ai t ,4,invite,Morphosyntactic
89,this feature however is tenable only as far as hard determinists discard responsibility,"('vb', 'd i - s k aa d', [0, 1])", 1 d i - 0 s k aa d ,11,discard,Morphosyntactic
90,allow water to drain into the saucer and discard excess water,"('vb', 'd i - s k aa d', [0, 1])", 1 d i - 0 s k aa d ,8,discard,Morphosyntactic
91,those who play must win at least two tricks but may first discard and draw any number of replacements,"('vb', 'd i - s k aa d', [0, 1])", 1 d i - 0 s k aa d ,12,discard,Morphosyntactic
92,from discard to divination demarcating the sacred through the collection and curation of discarded objects,"('nn', 'd i - s k aa d', [1, 0])", 0 d i - 1 s k aa d ,1,discard,Morphosyntactic
93,cursed legacy released the exclusive digital album discard once motionless through bandcamp on a pay what you want basis,"('vb', 'd i - s k aa d', [0, 1])", 1 d i - 0 s k aa d ,7,discard,Morphosyntactic
94,that is the inverse wavelet transform is the adjoint of the wavelet transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,5,transform,Morphosyntactic
95,the microphones detect pitch using digital signal processing which analyses the frequency of the incoming signal via fast fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,19,transform,Morphosyntactic
96,the gabor transform has many properties like those of the fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
97,vp eight is a traditional block based transform coding format,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,7,transform,Morphosyntactic
98,extended precision processing using an extended dynamic range for inter prediction interpolation and inverse transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,14,transform,Morphosyntactic
99,typically this is done via short time fast fourier transform stfft,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,9,transform,Morphosyntactic
100,there is also an analogue of the convolution theorem for the hartley transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
101,the translational adaptation transform used in cieluv has also been shown to perform poorly in predicting corresponding colors,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,3,transform,Morphosyntactic
102,it is not possible in general to determine causality from the laplace transform because the inverse transform is not unique,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
103,relative to the fourier transform implementation of this transform is more tricky,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,4,transform,Morphosyntactic
104,there are many different strategies for choosing a projective transform h for each image from all possible solutions,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,9,transform,Morphosyntactic
105,vorbis i is a forward adaptive monolithic transform codec based on the modified discrete cosine transform mdct,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,7,transform,Morphosyntactic
106,conjugate harmonic functions and so also the hilbert transform are associated with the asymptotics of the poisson kernel,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,8,transform,Morphosyntactic
107,the fourier transform of the result is the squared values of the transform of the half width rectangular window,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
108,the laplace transform of the heaviside step function is a distribution,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
109,in defining the discrete zak transform the input function is a function of an integer variable,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,5,transform,Morphosyntactic
110,however note that this transform becomes the original transformas,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,4,transform,Morphosyntactic
111,this is obtained by applying the inverse transform sampling method,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,7,transform,Morphosyntactic
112,orbitrap instruments are similar to fourier transform ion cyclotron resonance mass spectrometers see text below,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,6,transform,Morphosyntactic
113,hence we can see that the computation of hadamard transform is a special case of the mpf problem,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,9,transform,Morphosyntactic
114,the introduction of defects in the crystal leads to an asymmetric diffraction pattern with a complex valued inverse fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,19,transform,Morphosyntactic
115,it may also be extended to work for evaluating laplace transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,10,transform,Morphosyntactic
116,the motivation behind bandelets is to perform a transform on functions defined as smooth functions on smoothly bounded domains,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,8,transform,Morphosyntactic
117,the loop transform defines the loop representation,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,2,transform,Morphosyntactic
118,the eastern sides of these floodplains are bounded by strike slip or transform faults,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
119,naively we might try to apply the mtf transform directly,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,8,transform,Morphosyntactic
120,wavelets are localized in both time and frequency whereas the standard fourier transform is only localized in frequency,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,12,transform,Morphosyntactic
121,the most important one is the fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,7,transform,Morphosyntactic
122,obtain the normalized cross correlation by applying the inverse fourier transform,"('nn', 't r a n s - f oo m', [1, 0])", 0 t r a n s - 1 f oo m ,10,transform,Morphosyntactic
123,these animals though they usually pose little threat to adult iguanas do impact their reproduction by feeding off their eggs,"('vb', 'i m - p a k t', [0, 1])", 1 i m - 0 p a k t ,12,impact,Morphosyntactic
124,currently imposing a second adjacent channel restriction would impact less than ten lpfm stations,"('vb', 'i m - p a k t', [0, 1])", 1 i m - 0 p a k t ,8,impact,Morphosyntactic
125,these plans however were repeatedly postponed and eventually discarded after the overthrow of communism in nineteen eighty nine,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
126,after his overthrow in nineteen seventy nine it recovered its original name,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
127,opium production in afghanistan has thrived since the us invasion and overthrow of the taliban government in two thousand one,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
128,these exclusions affect anarchists communists totalitarians and advocates of assassination government overthrow by force destruction of property and sabotage,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
129,the overthrow of the patriot party forced him to fly for his safety to france,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,1,overthrow,Morphosyntactic
130,shortly after the overthrow of milosevic popovic left otpor,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,3,overthrow,Morphosyntactic
131,relations between austria hungary and serbia deteriorated in the aftermath of the may overthrow in nineteen oh three,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,13,overthrow,Morphosyntactic
132,he was thus among the leaders of her overthrow by the general logothete nikephoros i on the thirty first of october eight hundred and two,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,8,overthrow,Morphosyntactic
133,he became the sovereign of the english government by the overthrow of james in the glorious revolution,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,10,overthrow,Morphosyntactic
134,the new organization operated openly and had political goals the violent overthrow of republican rule and suppression of black voting,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
135,serbia had been in a state of political crisis since the overthrow of the post communist ruler slobodan milosevic in two thousand one,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
136,her inability to provide an heir contributed to the overthrow of her husband king otto,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,9,overthrow,Morphosyntactic
137,after the overthrow of the kerensky government by the bolsheviks he became disillusioned with the revolution,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
138,mengistu's overthrow in may nineteen ninety one caused a number of shifts,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,1,overthrow,Morphosyntactic
139,following the overthrow of the ba'athist government of iraq jebara began working with the coalition forces,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
140,the popular union was established as a result of the violent overthrow of president juan peron on september nineteenth nineteen fifty five,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,11,overthrow,Morphosyntactic
141,but he stopped short of calling for the overthrow of the government,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,8,overthrow,Morphosyntactic
142,during the boshin war he was a leader in the saga forces committed to the overthrow of the tokugawa shogunate,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,15,overthrow,Morphosyntactic
143,the three hundred fifty second tfs deployed the next day the sixteenth of july fifty eight to stand by during a presidential overthrow in lebanon,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,22,overthrow,Morphosyntactic
144,faced with the potential overthrow of the danish monarchy christian x backed down and dismissed his own government,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,4,overthrow,Morphosyntactic
145,despite the overthrow of the monarchy in nineteen seventeen the former dowager empress maria at first refused to leave russia,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
146,on the thirteenth of november nineteen seventy minister of defense hafez al assad seized power in a bloodless military overthrow the corrective movement,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,19,overthrow,Morphosyntactic
147,he served as president of venezuela following the overthrow of marcos pérez jiménez on the twenty third of january nineteen fifty eight,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,8,overthrow,Morphosyntactic
148,the appeal to old fashioned values cloaked the radical overthrow of the republic's participatory political institutions by top down one man rule,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,9,overthrow,Morphosyntactic
149,however the actual overthrow was led by a battalion commander abdul salam arif in the nineteenth infantry brigade,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,3,overthrow,Morphosyntactic
150,sadly it seems that for him conan's overthrow of dark priests came too late,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,7,overthrow,Morphosyntactic
151,following the overthrow of the sultanate ibn battuta had no choice but to leave india,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,2,overthrow,Morphosyntactic
152,following the glorious revolution and the overthrow of james ii the duke held edinburgh castle against the protestant conventionists,"('nn', 'ou - v @ - th r ou', [1, 0, 2])", 2 ou - 0 v @ - 1 th r ou ,6,overthrow,Morphosyntactic
153,the fen drains could not naturally discharge into vernatt's drain,"('vb', 'd i s - ch aa jh', [0, 1])", 1 d i s - 0 ch aa jh ,6,discharge,Morphosyntactic
154,she absorbs electricity from her environment which she can discharge as powerful electric blasts or utilize as superhuman speed,"('vb', 'd i s - ch aa jh', [0, 1])", 1 d i s - 0 ch aa jh ,9,discharge,Morphosyntactic
155,they all flow northwestward and discharge into the baltic sea,"('vb', 'd i s - ch aa jh', [0, 1])", 1 d i s - 0 ch aa jh ,5,discharge,Morphosyntactic
